Fonsai - motociclo uso privato#1#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Napoli#80121#Napoli#3##IMPIEGATO #M#40#Napoli#80121#Napoli#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#2#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Agrigento#92100#Agrigento#3##IMPIEGATO #M#40#Agrigento#92100#Agrigento#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#3#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Alessandria#15100#Alessandria#3##IMPIEGATO #M#40#Alessandria#15100#Alessandria#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#4#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Ancona#60100#Ancona#3##IMPIEGATO #M#40#Ancona#60100#Ancona#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#5#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Aosta#11100#Aosta#3##IMPIEGATO #M#40#Aosta#11100#Aosta#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#6#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Arezzo#52100#Arezzo#3##IMPIEGATO #M#40#Arezzo#52100#Arezzo#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#7#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Ascoli Piceno#63100#AscoliPiceno#3##IMPIEGATO #M#40#Ascoli Piceno#63100#Ascoli Piceno#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#8#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Asti#14100#Asti#3##IMPIEGATO #M#40#Asti#14100#Asti#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#9#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Avellino#83100#Avellino#3##IMPIEGATO #M#40#Avellino#83100#Avellino#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#10#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Bari#70121#Bari#3##IMPIEGATO #M#40#Bari#70121#Bari#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#11#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Belluno#32100#Belluno#3##IMPIEGATO #M#40#Belluno#32100#Belluno#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#12#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Benevento#82100#Benevento#3##IMPIEGATO #M#40#Benevento#82100#Benevento#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#13#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Bergamo#24100#Bergamo#3##IMPIEGATO #M#40#Bergamo#24100#Bergamo#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#14#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Biella#13900#Biella#3##IMPIEGATO #M#40#Biella#13900#Biella#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#15#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Bologna#40126#Bologna#3##IMPIEGATO #M#40#Bologna#40126#Bologna#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#16#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Bolzano#39100#Bolzano#3##IMPIEGATO #M#40#Bolzano#39100#Bolzano#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#17#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Brescia#25100#Brescia#3##IMPIEGATO #M#40#Brescia#25100#Brescia#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#18#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Brindisi#72100#Brindisi#3##IMPIEGATO #M#40#Brindisi#72100#Brindisi#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#19#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Cagliari#09121#Cagliari#3##IMPIEGATO #M#40#Cagliari#09121#Cagliari#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#20#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Caltanissetta#93100#Caltanissetta#3##IMPIEGATO #M#40#Caltanissetta#93100#Caltanissetta#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#21#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Campobasso#86100#Campobasso#3##IMPIEGATO #M#40#Campobasso#86100#Campobasso#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#22#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Caserta#81100#Caserta#3##IMPIEGATO #M#40#Caserta#81100#Caserta#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#23#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Catania#95121#Catania#3##IMPIEGATO #M#40#Catania#95121#Catania#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#24#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Catanzaro#88100#Catanzaro#3##IMPIEGATO #M#40#Catanzaro#88100#Catanzaro#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#25#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Chieti#66100#Chieti#3##IMPIEGATO #M#40#Chieti#66100#Chieti#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#26#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Como#22100#Como#3##IMPIEGATO #M#40#Como#22100#Como#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#27#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Cosenza#87100#Cosenza#3##IMPIEGATO #M#40#Cosenza#87100#Cosenza#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#28#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Cremona#26100#Cremona#3##IMPIEGATO #M#40#Cremona#26100#Cremona#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#29#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Crotone#88900#Crotone#3##IMPIEGATO #M#40#Crotone#88900#Crotone#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#30#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Cuneo#12100#Cuneo#3##IMPIEGATO #M#40#Cuneo#12100#Cuneo#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#31#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Enna#94100#Enna#3##IMPIEGATO #M#40#Enna#94100#Enna#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#32#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Ferrara#44121#Ferrara#3##IMPIEGATO #M#40#Ferrara#44121#Ferrara#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#33#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Firenze#50121#Firenze#3##IMPIEGATO #M#40#Firenze#50121#Firenze#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#34#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Foggia#71121#Foggia#3##IMPIEGATO #M#40#Foggia#71121#Foggia#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#35#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Forlì#47121#Forlì#3##IMPIEGATO #M#40#Forlì#47121#Forlì#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#36#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Frosinone#03121#Frosinone#3##IMPIEGATO #M#40#Frosinone#03121#Frosinone#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#37#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Genova#16121#Genova#3##IMPIEGATO #M#40#Genova#16121#Genova#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#38#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Gorizia#34170#Gorizia#3##IMPIEGATO #M#40#Gorizia#34170#Gorizia#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#39#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Grosseto#58100#Grosseto#3##IMPIEGATO #M#40#Grosseto#58100#Grosseto#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#40#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Imperia#18100#Imperia#3##IMPIEGATO #M#40#Imperia#18100#Imperia#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#41#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Isernia#86170#Isernia#3##IMPIEGATO #M#40#Isernia#86170#Isernia#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#42#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#L'Aquila#67100#L'Aquila#3##IMPIEGATO #M#40#L'Aquila#67100#L'Aquila#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#43#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#La Spezia#19121#La Spezia#3##IMPIEGATO #M#40#La Spezia#19121#La Spezia#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#44#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Latina#04121#Latina#3##IMPIEGATO #M#40#Latina#04121#Latina#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#45#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Lecce#73100#Lecce#3##IMPIEGATO #M#40#Lecce#73100#Lecce#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#46#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Lecco#23900#Lecco#3##IMPIEGATO #M#40#Lecco#23900#Lecco#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#47#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Livorno#57121#Livorno#3##IMPIEGATO #M#40#Livorno#57121#Livorno#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#48#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Lodi#26900#Lodi#3##IMPIEGATO #M#40#Lodi#26900#Lodi#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#49#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Lucca#55100#Lucca#3##IMPIEGATO #M#40#Lucca#55100#Lucca#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#50#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Macerata#62100#Macerata#3##IMPIEGATO #M#40#Macerata#62100#Macerata#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#51#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Mantova#46100#Mantova#3##IMPIEGATO #M#40#Mantova#46100#Mantova#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#52#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Massa Carrara#54100#Massa Carrara#3##IMPIEGATO #M#40#Massa Carrara#54100#Massa Carrara#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#53#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Matera#75100#Matera#3##IMPIEGATO #M#40#Matera#75100#Matera#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#54#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Messina#98121#Messina#3##IMPIEGATO #M#40#Messina#98121#Messina#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
Fonsai - motociclo uso privato#55#2010-04-15#moto#3#100#moto#moto#si#100#Persona Fisica#M#40#Milano#20121#Milano#3##IMPIEGATO #M#40#Milano#20121#Milano#veicolo già assicurato con atr#No#Si#BM#14#0#0#0#0#0#0#0#0#3,000,000
