Dialogo#1#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#BO#40126#BOLOGNA#2#IMPIEGATO #M#34#BO#40126#BOLOGNA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#2#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#AG#92100#AGRIGENTO#2#IMPIEGATO #M#34#AG#92100#AGRIGENTO#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#3#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#AL#15122#ALESSANDRIA#2#IMPIEGATO #M#34#AL#15122#ALESSANDRIA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#4#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#AN#60131#ANCONA#2#IMPIEGATO #M#34#AN#60131#ANCONA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#5#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#AO#11100#AOSTA#2#IMPIEGATO #M#34#AO#11100#AOSTA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#6#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#AP#63100#ASCOLI PICENO#2#IMPIEGATO #M#34#AP#63100#ASCOLI PICENO#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#7#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#AQ#67100#L'AQUILA#2#IMPIEGATO #M#34#AQ#67100#L'AQUILA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#8#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#AR#52100#AREZZO#2#IMPIEGATO #M#34#AR#52100#AREZZO#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#9#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#AT#14100#ASTI#2#IMPIEGATO #M#34#AT#14100#ASTI#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#10#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#AV#83100#AVELLINO#2#IMPIEGATO #M#34#AV#83100#AVELLINO#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#11#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#BA#70122#BARI#2#IMPIEGATO #M#34#BA#70122#BARI#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#12#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#BG#24125#BERGAMO#2#IMPIEGATO #M#34#BG#24125#BERGAMO#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#13#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#BI#13900#BIELLA#2#IMPIEGATO #M#34#BI#13900#BIELLA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#14#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#BL#32100#BELLUNO#2#IMPIEGATO #M#34#BL#32100#BELLUNO#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#15#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#BN#82100#BENEVENTO#2#IMPIEGATO #M#34#BN#82100#BENEVENTO#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#16#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#BO#40122#BOLOGNA#2#IMPIEGATO #M#34#BO#40122#BOLOGNA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#17#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#BR#72100#BRINDISI#2#IMPIEGATO #M#34#BR#72100#BRINDISI#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#18#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#BS#25122#BRESCIA#2#IMPIEGATO #M#34#BS#25122#BRESCIA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#19#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#BZ#39100#BOLZANO#2#IMPIEGATO #M#34#BZ#39100#BOLZANO#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#20#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#CA#09122#CAGLIARI#2#IMPIEGATO #M#34#CA#09122#CAGLIARI#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#21#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#CB#86100#CAMPOBASSO#2#IMPIEGATO #M#34#CB#86100#CAMPOBASSO#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#22#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#CE#81100#CASERTA#2#IMPIEGATO #M#34#CE#81100#CASERTA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#23#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#CH#66100#CHIETI#2#IMPIEGATO #M#34#CH#66100#CHIETI#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#24#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#CL#93100#CALTANISSETTA#2#IMPIEGATO #M#34#CL#93100#CALTANISSETTA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#25#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#CN#12100#CUNEO#2#IMPIEGATO #M#34#CN#12100#CUNEO#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#26#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#CO#22100#COMO#2#IMPIEGATO #M#34#CO#22100#COMO#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#27#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#CR#26100#CREMONA#2#IMPIEGATO #M#34#CR#26100#CREMONA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#28#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#CS#87100#COSENZA#2#IMPIEGATO #M#34#CS#87100#COSENZA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#29#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#CT#95122#CATANIA#2#IMPIEGATO #M#34#CT#95122#CATANIA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#30#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#CZ#88100#CATANZARO#2#IMPIEGATO #M#34#CZ#88100#CATANZARO#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
Dialogo#31#3/31/2010#OPEL#31/12/2003#Benzina#51#15#0#Corsa#CORSA 1.3 3 PT SR 9/1982 (69 CV - 51 KW - 15 CF)#No#No#Persona fisica#M#34#EN#94100#ENNA#2#IMPIEGATO #M#34#EN#94100#ENNA#veicolo già assicurato con atr#No#No#BM#13#0#0#0#0#0#0#0#ESPERTA#0#3,000,000
