#Numero profilo#Data decorrenza polizza#Conto proprio / Conto Terzi#Età veicolo (anni)#Peso totale#CAP Residenza contraente#Provincia residenza contraente#Comune di Residenza contraente#Situazione assicurativa#Tipo Tariffa#B/M#numero sinistri anno corrente#numero sinistri anno corrente - 1#numero sinistri anno corrente - 2 #numero sinistri anno corrente - 3#numero sinistri anno corrente - 4#numero sinistri anno corrente - 5 #numero sinistri totali#Franchigia#Massimale
AXA - PROTEZIONE VAN##2010-04-01#Conto proprio#01/01/2001#10#80100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#1#2010-04-01#Conto proprio#01/01/2001#10#92100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#2#2010-04-01#Conto proprio#01/01/2001#10#15100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#3#2010-04-01#Conto proprio#01/01/2001#10#60100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#4#2010-04-01#Conto proprio#01/01/2001#10#11100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#5#2010-04-01#Conto proprio#01/01/2001#10#63100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#6#2010-04-01#Conto proprio#01/01/2001#10#67100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#7#2010-04-01#Conto proprio#01/01/2001#10#52100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#8#2010-04-01#Conto proprio#01/01/2001#10#14100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#9#2010-04-01#Conto proprio#01/01/2001#10#83100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#10#2010-04-01#Conto proprio#01/01/2001#10#70100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#11#2010-04-01#Conto proprio#01/01/2001#10#24100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#12#2010-04-01#Conto proprio#01/01/2001#10#13900#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#13#2010-04-01#Conto proprio#01/01/2001#10#32100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#14#2010-04-01#Conto proprio#01/01/2001#10#82100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#15#2010-04-01#Conto proprio#01/01/2001#10#40100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#16#2010-04-01#Conto proprio#01/01/2001#10#72100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
AXA - PROTEZIONE VAN#17#2010-04-01#Conto proprio#01/01/2001#10#25100#NA#Napoli#veicolo già assicurato con atr#FISSA##0#0#0#0#0#0#0#0#3,000,000
